DateTime,HomePrice,RegionName,MonthlyChange
2010/6/30,428036,San Diego County,0
2010/7/31,425772,San Diego County,-0.5289275
2010/8/31,425499,San Diego County,-0.0641188
2010/9/30,423696,San Diego County,-0.4237378
2010/10/31,420263,San Diego County,-0.8102507
2010/11/30,415851,San Diego County,-1.0498188
2010/12/31,413174,San Diego County,-0.6437402
2011/1/31,410756,San Diego County,-0.5852256
2011/2/28,408690,San Diego County,-0.502975
2011/3/31,405381,San Diego County,-0.8096601
2011/4/30,403579,San Diego County,-0.4445201
2011/5/31,402132,San Diego County,-0.3585419
2011/6/30,401065,San Diego County,-0.2653358
2011/7/31,399267,San Diego County,-0.4483064
2011/8/31,396198,San Diego County,-0.7686586
2011/9/30,394310,San Diego County,-0.4765294
2011/10/31,393677,San Diego County,-0.1605336
2011/11/30,393964,San Diego County,0.0729024
2011/12/31,392235,San Diego County,-0.4388726
2012/1/31,392287,San Diego County,0.0132574
2012/2/29,392587,San Diego County,0.0764746
2012/3/31,394419,San Diego County,0.4666482
2012/4/30,394252,San Diego County,-0.0423408
2012/5/31,396084,San Diego County,0.4646774
2012/6/30,398543,San Diego County,0.6208279
2012/7/31,401283,San Diego County,0.6875042
2012/8/31,404417,San Diego County,0.780995
2012/9/30,407709,San Diego County,0.8140113
2012/10/31,412151,San Diego County,1.0895026
2012/11/30,415889,San Diego County,0.9069492
2012/12/31,422898,San Diego County,1.6853055
2013/1/31,427817,San Diego County,1.1631646
2013/2/28,432643,San Diego County,1.1280524
2013/3/31,438409,San Diego County,1.3327385
2013/4/30,446185,San Diego County,1.7736862
2013/5/31,453930,San Diego County,1.7358271
2013/6/30,461276,San Diego County,1.6183112
2013/7/31,469243,San Diego County,1.7271655
2013/8/31,478269,San Diego County,1.9235236
2013/9/30,483644,San Diego County,1.1238445
2013/10/31,487298,San Diego County,0.7555144
2013/11/30,489986,San Diego County,0.5516132
2013/12/31,492668,San Diego County,0.5473626
2014/1/31,497986,San Diego County,1.0794287
2014/2/28,504536,San Diego County,1.315298
2014/3/31,505645,San Diego County,0.2198059
2014/4/30,505330,San Diego County,-0.0622967
2014/5/31,503187,San Diego County,-0.4240793
2014/6/30,504442,San Diego County,0.2494103
2014/7/31,506909,San Diego County,0.4890552
2014/8/31,506242,San Diego County,-0.1315818
2014/9/30,508793,San Diego County,0.5039092
2014/10/31,510773,San Diego County,0.3891563
2014/11/30,516602,San Diego County,1.1412115
2014/12/31,519201,San Diego County,0.5030952
2015/1/31,518662,San Diego County,-0.1038134
2015/2/28,518530,San Diego County,-0.0254501
2015/3/31,524173,San Diego County,1.0882688
2015/4/30,529768,San Diego County,1.0673957
2015/5/31,535665,San Diego County,1.1131288
2015/6/30,537319,San Diego County,0.3087751
2015/7/31,539242,San Diego County,0.357888
2015/8/31,542457,San Diego County,0.5962073
2015/9/30,546015,San Diego County,0.6559045
2015/10/31,550278,San Diego County,0.7807478
2015/11/30,553268,San Diego County,0.5433617
2015/12/31,558363,San Diego County,0.9208919
2016/1/31,566759,San Diego County,1.5036813
2016/2/29,570575,San Diego County,0.6733021
2016/3/31,570682,San Diego County,0.018753
2016/4/30,570925,San Diego County,0.0425806
2016/5/31,572531,San Diego County,0.2812979
2016/6/30,576626,San Diego County,0.7152451
2016/7/31,578476,San Diego County,0.3208319
2016/8/31,583488,San Diego County,0.8664145
2016/9/30,587904,San Diego County,0.7568279
2016/10/31,593039,San Diego County,0.8734419
2016/11/30,596397,San Diego County,0.5662359
2016/12/31,599351,San Diego County,0.4953077
2017/1/31,599232,San Diego County,-0.0198548
2017/2/28,602622,San Diego County,0.5657241
2017/3/31,607821,San Diego County,0.8627299
2017/4/30,614801,San Diego County,1.1483644
2017/5/31,621679,San Diego County,1.118736
2017/6/30,626397,San Diego County,0.7589126
2017/7/31,629949,San Diego County,0.5670525
2017/8/31,631217,San Diego County,0.2012861
2017/9/30,634700,San Diego County,0.5517912
2017/10/31,639379,San Diego County,0.7371987
2017/11/30,643589,San Diego County,0.6584514
2017/12/31,647927,San Diego County,0.6740327
2018/1/31,654925,San Diego County,1.0800599
2018/2/28,661803,San Diego County,1.0501966
2018/3/31,666318,San Diego County,0.6822272
2018/4/30,666856,San Diego County,0.0807422
2018/5/31,666968,San Diego County,0.0167952
2018/6/30,669025,San Diego County,0.3084106
2018/7/31,671716,San Diego County,0.4022271
2018/8/31,675380,San Diego County,0.5454686
2018/9/30,677084,San Diego County,0.2523024
2018/10/31,678727,San Diego County,0.2426582
2018/11/30,679071,San Diego County,0.0506831
2018/12/31,678206,San Diego County,-0.1273799
2019/1/31,675039,San Diego County,-0.4669673
2019/2/28,672419,San Diego County,-0.3881257
2019/3/31,670610,San Diego County,-0.2690287
2019/4/30,672845,San Diego County,0.3332787
2019/5/31,674938,San Diego County,0.3110672
2019/6/30,678425,San Diego County,0.51664
2019/7/31,682268,San Diego County,0.5664591
2019/8/31,685594,San Diego County,0.4874917
2019/9/30,688167,San Diego County,0.375295
2019/10/31,689902,San Diego County,0.252119
2019/11/30,693050,San Diego County,0.4562967
2019/12/31,696731,San Diego County,0.5311305
2020/1/31,701109,San Diego County,0.628363
2020/2/29,704168,San Diego County,0.4363088
2020/3/31,707262,San Diego County,0.4393838
2020/4/30,708503,San Diego County,0.1754654
2020/5/31,709807,San Diego County,0.18405
2020/6/30,709156,San Diego County,-0.0917151
2010/6/30,471085,Alpine,0
2010/7/31,467416,Alpine,-0.7788403
2010/8/31,464718,Alpine,-0.577216
2010/9/30,460043,Alpine,-1.0059864
2010/10/31,453115,Alpine,-1.5059462
2010/11/30,446093,Alpine,-1.549717
2010/12/31,441169,Alpine,-1.1038057
2011/1/31,436985,Alpine,-0.9483894
2011/2/28,434655,Alpine,-0.5331991
2011/3/31,430026,Alpine,-1.0649826
2011/4/30,427715,Alpine,-0.5374094
2011/5/31,425261,Alpine,-0.5737465
2011/6/30,425534,Alpine,0.0641959
2011/7/31,424419,Alpine,-0.2620237
2011/8/31,421947,Alpine,-0.5824433
2011/9/30,418744,Alpine,-0.7591001
2011/10/31,417603,Alpine,-0.2724815
2011/11/30,418014,Alpine,0.0984188
2011/12/31,416900,Alpine,-0.2664983
2012/1/31,418046,Alpine,0.2748861
2012/2/29,418773,Alpine,0.1739043
2012/3/31,420878,Alpine,0.502659
2012/4/30,419546,Alpine,-0.3164813
2012/5/31,419606,Alpine,0.0143012
2012/6/30,419723,Alpine,0.0278833
2012/7/31,420600,Alpine,0.2089473
2012/8/31,421782,Alpine,0.2810271
2012/9/30,424433,Alpine,0.6285237
2012/10/31,428216,Alpine,0.8913068
2012/11/30,431106,Alpine,0.674893
2012/12/31,436662,Alpine,1.2887782
2013/1/31,439121,Alpine,0.5631358
2013/2/28,441427,Alpine,0.52514
2013/3/31,444877,Alpine,0.7815562
2013/4/30,452155,Alpine,1.6359578
2013/5/31,460456,Alpine,1.8358749
2013/6/30,468591,Alpine,1.7667269
2013/7/31,476661,Alpine,1.7221842
2013/8/31,486687,Alpine,2.1033816
2013/9/30,492399,Alpine,1.1736496
2013/10/31,496273,Alpine,0.7867603
2013/11/30,498447,Alpine,0.4380653
2013/12/31,501260,Alpine,0.5643529
2014/1/31,507685,Alpine,1.2817699
2014/2/28,515129,Alpine,1.4662635
2014/3/31,516761,Alpine,0.3168138
2014/4/30,515124,Alpine,-0.3167809
2014/5/31,510652,Alpine,-0.8681405
2014/6/30,509712,Alpine,-0.1840784
2014/7/31,511932,Alpine,0.4355401
2014/8/31,510872,Alpine,-0.2070587
2014/9/30,512499,Alpine,0.3184751
2014/10/31,512298,Alpine,-0.0392196
2014/11/30,516375,Alpine,0.7958259
2014/12/31,517262,Alpine,0.1717744
2015/1/31,515820,Alpine,-0.2787756
2015/2/28,515967,Alpine,0.0284983
2015/3/31,522491,Alpine,1.2644219
2015/4/30,528848,Alpine,1.2166717
2015/5/31,535922,Alpine,1.3376244
2015/6/30,538474,Alpine,0.4761887
2015/7/31,539134,Alpine,0.1225686
2015/8/31,540500,Alpine,0.2533693
2015/9/30,543696,Alpine,0.5913043
2015/10/31,549925,Alpine,1.145677
2015/11/30,554446,Alpine,0.8221121
2015/12/31,559669,Alpine,0.9420214
2016/1/31,566560,Alpine,1.2312635
2016/2/29,568060,Alpine,0.2647557
2016/3/31,566103,Alpine,-0.3445059
2016/4/30,564625,Alpine,-0.2610832
2016/5/31,564915,Alpine,0.0513615
2016/6/30,566897,Alpine,0.3508492
2016/7/31,567678,Alpine,0.1377675
2016/8/31,571750,Alpine,0.7173081
2016/9/30,575442,Alpine,0.6457368
2016/10/31,578854,Alpine,0.5929355
2016/11/30,580364,Alpine,0.2608603
2016/12/31,582038,Alpine,0.2884397
2017/1/31,581489,Alpine,-0.0943237
2017/2/28,584542,Alpine,0.5250314
2017/3/31,588825,Alpine,0.7327104
2017/4/30,594907,Alpine,1.0329045
2017/5/31,601350,Alpine,1.0830264
2017/6/30,606429,Alpine,0.8445997
2017/7/31,610352,Alpine,0.6469018
2017/8/31,611584,Alpine,0.2018507
2017/9/30,614701,Alpine,0.5096602
2017/10/31,618166,Alpine,0.5636887
2017/11/30,622021,Alpine,0.6236189
2017/12/31,625533,Alpine,0.5646112
2018/1/31,631965,Alpine,1.0282431
2018/2/28,637842,Alpine,0.9299566
2018/3/31,642260,Alpine,0.692648
2018/4/30,643835,Alpine,0.2452278
2018/5/31,644077,Alpine,0.0375873
2018/6/30,645261,Alpine,0.183829
2018/7/31,646241,Alpine,0.1518765
2018/8/31,648059,Alpine,0.2813192
2018/9/30,647322,Alpine,-0.1137242
2018/10/31,647259,Alpine,-9.73E-03
2018/11/30,647085,Alpine,-0.0268826
2018/12/31,646742,Alpine,-0.0530069
2019/1/31,643882,Alpine,-0.4422165
2019/2/28,641398,Alpine,-0.385785
2019/3/31,639701,Alpine,-0.2645783
2019/4/30,640577,Alpine,0.136939
2019/5/31,639771,Alpine,-0.1258241
2019/6/30,641251,Alpine,0.2313328
2019/7/31,643756,Alpine,0.3906427
2019/8/31,647572,Alpine,0.5927712
2019/9/30,650433,Alpine,0.4418042
2019/10/31,652519,Alpine,0.3207094
2019/11/30,654826,Alpine,0.3535529
2019/12/31,657175,Alpine,0.3587212
2020/1/31,660268,Alpine,0.4706509
2020/2/29,662600,Alpine,0.3531899
2020/3/31,664840,Alpine,0.3380622
2020/4/30,665993,Alpine,0.1734252
2020/5/31,668891,Alpine,0.4351397
2020/6/30,669622,Alpine,0.1092854
2010/6/30,435054,Bonita,0
2010/7/31,434581,Bonita,-0.1087221
2010/8/31,435958,Bonita,0.3168569
2010/9/30,434669,Bonita,-0.2956707
2010/10/31,430972,Bonita,-0.8505322
2010/11/30,424871,Bonita,-1.4156372
2010/12/31,423441,Bonita,-0.3365727
2011/1/31,421493,Bonita,-0.4600405
2011/2/28,419902,Bonita,-0.3774677
2011/3/31,416251,Bonita,-0.8694886
2011/4/30,415775,Bonita,-0.1143541
2011/5/31,415627,Bonita,-0.0355962
2011/6/30,415226,Bonita,-0.0964807
2011/7/31,414096,Bonita,-0.272141
2011/8/31,411987,Bonita,-0.5093022
2011/9/30,412567,Bonita,0.1407811
2011/10/31,413118,Bonita,0.1335541
2011/11/30,414459,Bonita,0.3246046
2011/12/31,412025,Bonita,-0.5872716
2012/1/31,412554,Bonita,0.1283903
2012/2/29,413062,Bonita,0.1231354
2012/3/31,414752,Bonita,0.4091395
2012/4/30,413282,Bonita,-0.3544287
2012/5/31,413875,Bonita,0.1434856
2012/6/30,416357,Bonita,0.599698
2012/7/31,418635,Bonita,0.5471266
2012/8/31,422925,Bonita,1.024759
2012/9/30,427417,Bonita,1.0621269
2012/10/31,433505,Bonita,1.4243701
2012/11/30,437410,Bonita,0.900797
2012/12/31,444833,Bonita,1.6970348
2013/1/31,450935,Bonita,1.3717507
2013/2/28,457631,Bonita,1.4849147
2013/3/31,466710,Bonita,1.9839128
2013/4/30,477856,Bonita,2.3882068
2013/5/31,489279,Bonita,2.3904691
2013/6/30,499915,Bonita,2.1738109
2013/7/31,511136,Bonita,2.2445816
2013/8/31,520551,Bonita,1.8419755
2013/9/30,526311,Bonita,1.1065198
2013/10/31,530472,Bonita,0.7905972
2013/11/30,535593,Bonita,0.9653667
2013/12/31,539456,Bonita,0.7212566
2014/1/31,544199,Bonita,0.8792191
2014/2/28,549966,Bonita,1.0597226
2014/3/31,548700,Bonita,-0.230196
2014/4/30,546223,Bonita,-0.4514307
2014/5/31,542085,Bonita,-0.757566
2014/6/30,542029,Bonita,-0.0103305
2014/7/31,545064,Bonita,0.5599331
2014/8/31,542992,Bonita,-0.3801388
2014/9/30,543232,Bonita,0.0441995
2014/10/31,542927,Bonita,-0.0561454
2014/11/30,548842,Bonita,1.0894651
2014/12/31,553402,Bonita,0.8308402
2015/1/31,554853,Bonita,0.2621964
2015/2/28,556722,Bonita,0.336846
2015/3/31,564705,Bonita,1.4339293
2015/4/30,571003,Bonita,1.1152726
2015/5/31,576720,Bonita,1.0012207
2015/6/30,576959,Bonita,0.0414413
2015/7/31,576040,Bonita,-0.1592834
2015/8/31,579437,Bonita,0.589716
2015/9/30,583864,Bonita,0.7640175
2015/10/31,589757,Bonita,1.0093104
2015/11/30,591987,Bonita,0.3781218
2015/12/31,595288,Bonita,0.5576136
2016/1/31,602944,Bonita,1.2861002
2016/2/29,605365,Bonita,0.4015298
2016/3/31,604502,Bonita,-0.1425586
2016/4/30,604250,Bonita,-0.0416872
2016/5/31,605879,Bonita,0.2695904
2016/6/30,610480,Bonita,0.7593926
2016/7/31,612054,Bonita,0.2578299
2016/8/31,615925,Bonita,0.6324605
2016/9/30,619354,Bonita,0.5567236
2016/10/31,623505,Bonita,0.6702144
2016/11/30,626788,Bonita,0.5265395
2016/12/31,629048,Bonita,0.3605685
2017/1/31,627858,Bonita,-0.1891748
2017/2/28,630002,Bonita,0.3414785
2017/3/31,633756,Bonita,0.5958711
2017/4/30,639526,Bonita,0.910445
2017/5/31,645333,Bonita,0.9080162
2017/6/30,649282,Bonita,0.6119321
2017/7/31,652878,Bonita,0.5538426
2017/8/31,653992,Bonita,0.1706291
2017/9/30,656620,Bonita,0.4018398
2017/10/31,660107,Bonita,0.531053
2017/11/30,661824,Bonita,0.2601093
2017/12/31,664373,Bonita,0.3851477
2018/1/31,668574,Bonita,0.6323255
2018/2/28,674011,Bonita,0.8132234
2018/3/31,677073,Bonita,0.4542953
2018/4/30,677741,Bonita,0.09866
2018/5/31,677365,Bonita,-0.0554784
2018/6/30,678301,Bonita,0.1381825
2018/7/31,678047,Bonita,-0.0374465
2018/8/31,681336,Bonita,0.4850696
2018/9/30,683750,Bonita,0.3543039
2018/10/31,686736,Bonita,0.4367093
2018/11/30,687176,Bonita,0.0640712
2018/12/31,686768,Bonita,-0.0593734
2019/1/31,684831,Bonita,-0.2820458
2019/2/28,682665,Bonita,-0.3162824
2019/3/31,680505,Bonita,-0.316407
2019/4/30,682650,Bonita,0.3152071
2019/5/31,684575,Bonita,0.2819893
2019/6/30,688199,Bonita,0.5293795
2019/7/31,692441,Bonita,0.6163915
2019/8/31,694919,Bonita,0.3578644
2019/9/30,696639,Bonita,0.2475109
2019/10/31,697339,Bonita,0.1004825
2019/11/30,701140,Bonita,0.5450721
2019/12/31,705261,Bonita,0.5877571
2020/1/31,710273,Bonita,0.7106589
2020/2/29,714238,Bonita,0.5582361
2020/3/31,719140,Bonita,0.6863258
2020/4/30,721374,Bonita,0.3106488
2020/5/31,724257,Bonita,0.399654
2020/6/30,725473,Bonita,0.1678962
2010/6/30,441726,Bonsall,0
2010/7/31,438975,Bonsall,-0.6227843
2010/8/31,438782,Bonsall,-0.0439661
2010/9/30,436901,Bonsall,-0.4286867
2010/10/31,433102,Bonsall,-0.8695334
2010/11/30,428928,Bonsall,-0.9637453
2010/12/31,425700,Bonsall,-0.7525739
2011/1/31,422885,Bonsall,-0.6612638
2011/2/28,420330,Bonsall,-0.6041832
2011/3/31,418388,Bonsall,-0.4620179
2011/4/30,417804,Bonsall,-0.1395834
2011/5/31,417251,Bonsall,-0.1323587
2011/6/30,415140,Bonsall,-0.5059305
2011/7/31,413198,Bonsall,-0.467794
2011/8/31,408546,Bonsall,-1.1258525
2011/9/30,405613,Bonsall,-0.7179118
2011/10/31,403082,Bonsall,-0.6239938
2011/11/30,403080,Bonsall,-4.96E-04
2011/12/31,400728,Bonsall,-0.583507
2012/1/31,400547,Bonsall,-0.0451678
2012/2/29,401020,Bonsall,0.1180885
2012/3/31,403054,Bonsall,0.5072066
2012/4/30,402250,Bonsall,-0.199477
2012/5/31,402480,Bonsall,0.0571784
2012/6/30,403761,Bonsall,0.3182767
2012/7/31,404802,Bonsall,0.2578258
2012/8/31,407746,Bonsall,0.7272691
2012/9/30,412086,Bonsall,1.0643881
2012/10/31,418470,Bonsall,1.5491912
2012/11/30,422891,Bonsall,1.0564676
2012/12/31,429904,Bonsall,1.6583469
2013/1/31,435271,Bonsall,1.2484183
2013/2/28,440463,Bonsall,1.1928201
2013/3/31,446384,Bonsall,1.3442673
2013/4/30,454358,Bonsall,1.7863543
2013/5/31,462877,Bonsall,1.8749532
2013/6/30,471672,Bonsall,1.9000728
2013/7/31,481685,Bonsall,2.1228735
2013/8/31,492604,Bonsall,2.2668341
2013/9/30,497878,Bonsall,1.0706369
2013/10/31,501096,Bonsall,0.6463431
2013/11/30,502081,Bonsall,0.1965691
2013/12/31,503912,Bonsall,0.3646822
2014/1/31,507095,Bonsall,0.6316579
2014/2/28,512195,Bonsall,1.0057287
2014/3/31,512532,Bonsall,0.0657953
2014/4/30,512927,Bonsall,0.0770684
2014/5/31,511850,Bonsall,-0.2099714
2014/6/30,513389,Bonsall,0.300674
2014/7/31,514865,Bonsall,0.2875013
2014/8/31,511679,Bonsall,-0.618803
2014/9/30,512319,Bonsall,0.1250784
2014/10/31,512012,Bonsall,-0.0599236
2014/11/30,517418,Bonsall,1.0558346
2014/12/31,519706,Bonsall,0.4421957
2015/1/31,520046,Bonsall,0.0654216
2015/2/28,520007,Bonsall,-7.50E-03
2015/3/31,525166,Bonsall,0.992102
2015/4/30,529131,Bonsall,0.7549994
2015/5/31,532386,Bonsall,0.6151596
2015/6/30,531072,Bonsall,-0.2468134
2015/7/31,530452,Bonsall,-0.116745
2015/8/31,532008,Bonsall,0.2933347
2015/9/30,534685,Bonsall,0.5031879
2015/10/31,538406,Bonsall,0.6959238
2015/11/30,540127,Bonsall,0.3196473
2015/12/31,543432,Bonsall,0.6118931
2016/1/31,549358,Bonsall,1.0904768
2016/2/29,551854,Bonsall,0.4543485
2016/3/31,550513,Bonsall,-0.2429991
2016/4/30,550080,Bonsall,-0.0786539
2016/5/31,551805,Bonsall,0.3135908
2016/6/30,556722,Bonsall,0.8910757
2016/7/31,558527,Bonsall,0.3242193
2016/8/31,563444,Bonsall,0.8803514
2016/9/30,567085,Bonsall,0.6462044
2016/10/31,572141,Bonsall,0.8915771
2016/11/30,575664,Bonsall,0.6157573
2016/12/31,578811,Bonsall,0.5466731
2017/1/31,579417,Bonsall,0.1046974
2017/2/28,582238,Bonsall,0.4868687
2017/3/31,587332,Bonsall,0.8749
2017/4/30,592905,Bonsall,0.9488671
2017/5/31,598358,Bonsall,0.9197089
2017/6/30,601403,Bonsall,0.5088927
2017/7/31,604707,Bonsall,0.549382
2017/8/31,605931,Bonsall,0.2024121
2017/9/30,609280,Bonsall,0.5527032
2017/10/31,612424,Bonsall,0.5160189
2017/11/30,615188,Bonsall,0.4513213
2017/12/31,618096,Bonsall,0.472701
2018/1/31,623693,Bonsall,0.9055228
2018/2/28,629154,Bonsall,0.875591
2018/3/31,632735,Bonsall,0.569177
2018/4/30,633181,Bonsall,0.0704876
2018/5/31,633530,Bonsall,0.0551185
2018/6/30,635391,Bonsall,0.2937509
2018/7/31,637928,Bonsall,0.3992817
2018/8/31,640707,Bonsall,0.4356291
2018/9/30,641402,Bonsall,0.1084739
2018/10/31,642722,Bonsall,0.2057992
2018/11/30,642354,Bonsall,-0.0572565
2018/12/31,642284,Bonsall,-0.0108974
2019/1/31,639526,Bonsall,-0.4294051
2019/2/28,638555,Bonsall,-0.1518312
2019/3/31,637045,Bonsall,-0.2364714
2019/4/30,639456,Bonsall,0.3784662
2019/5/31,640616,Bonsall,0.1814042
2019/6/30,643121,Bonsall,0.3910299
2019/7/31,645220,Bonsall,0.3263772
2019/8/31,647347,Bonsall,0.329655
2019/9/30,649068,Bonsall,0.2658543
2019/10/31,649805,Bonsall,0.1135474
2019/11/30,652064,Bonsall,0.3476428
2019/12/31,653608,Bonsall,0.2367866
2020/1/31,655908,Bonsall,0.3518929
2020/2/29,656106,Bonsall,0.0301872
2020/3/31,656897,Bonsall,0.1205598
2020/4/30,655649,Bonsall,-0.1899841
2020/5/31,654981,Bonsall,-0.1018838
2020/6/30,652510,Bonsall,-0.3772629
2010/6/30,229519,Borrego Springs,0
2010/7/31,226206,Borrego Springs,-1.4434535
2010/8/31,223364,Borrego Springs,-1.2563769
2010/9/30,220627,Borrego Springs,-1.2253541
2010/10/31,216436,Borrego Springs,-1.8995862
2010/11/30,211985,Borrego Springs,-2.0564971
2010/12/31,206134,Borrego Springs,-2.760101
2011/1/31,200933,Borrego Springs,-2.523116
2011/2/28,196020,Borrego Springs,-2.4450936
2011/3/31,190706,Borrego Springs,-2.7109479
2011/4/30,185354,Borrego Springs,-2.8064141
2011/5/31,182704,Borrego Springs,-1.4296967
2011/6/30,182295,Borrego Springs,-0.2238594
2011/7/31,182452,Borrego Springs,0.0861241
2011/8/31,182325,Borrego Springs,-0.0696073
2011/9/30,181955,Borrego Springs,-0.2029343
2011/10/31,181729,Borrego Springs,-0.1242065
2011/11/30,181958,Borrego Springs,0.1260118
2011/12/31,182739,Borrego Springs,0.4292199
2012/1/31,183292,Borrego Springs,0.3026174
2012/2/29,183275,Borrego Springs,-9.27E-03
2012/3/31,182924,Borrego Springs,-0.1915155
2012/4/30,181926,Borrego Springs,-0.5455818
2012/5/31,180404,Borrego Springs,-0.8366039
2012/6/30,177130,Borrego Springs,-1.8148156
2012/7/31,173411,Borrego Springs,-2.0995879
2012/8/31,170153,Borrego Springs,-1.8787735
2012/9/30,167815,Borrego Springs,-1.3740575
2012/10/31,166312,Borrego Springs,-0.8956291
2012/11/30,164427,Borrego Springs,-1.1334119
2012/12/31,163717,Borrego Springs,-0.4318026
2013/1/31,163993,Borrego Springs,0.1685836
2013/2/28,165409,Borrego Springs,0.8634515
2013/3/31,168624,Borrego Springs,1.9436669
2013/4/30,172563,Borrego Springs,2.3359664
2013/5/31,175352,Borrego Springs,1.6162213
2013/6/30,178238,Borrego Springs,1.6458324
2013/7/31,181392,Borrego Springs,1.7695441
2013/8/31,185064,Borrego Springs,2.0243451
2013/9/30,186656,Borrego Springs,0.8602429
2013/10/31,187996,Borrego Springs,0.7178982
2013/11/30,190497,Borrego Springs,1.3303475
2013/12/31,193607,Borrego Springs,1.6325716
2014/1/31,195900,Borrego Springs,1.184358
2014/2/28,196309,Borrego Springs,0.20878
2014/3/31,193373,Borrego Springs,-1.4956013
2014/4/30,189878,Borrego Springs,-1.8073878
2014/5/31,188095,Borrego Springs,-0.939024
2014/6/30,188289,Borrego Springs,0.1031394
2014/7/31,190020,Borrego Springs,0.9193315
2014/8/31,189705,Borrego Springs,-0.165772
2014/9/30,191842,Borrego Springs,1.1264859
2014/10/31,193753,Borrego Springs,0.9961322
2014/11/30,195637,Borrego Springs,0.972372
2014/12/31,195513,Borrego Springs,-0.0633827
2015/1/31,193661,Borrego Springs,-0.9472516
2015/2/28,192997,Borrego Springs,-0.3428672
2015/3/31,194218,Borrego Springs,0.6326523
2015/4/30,197013,Borrego Springs,1.4391045
2015/5/31,199776,Borrego Springs,1.4024455
2015/6/30,201464,Borrego Springs,0.8449463
2015/7/31,201664,Borrego Springs,0.0992733
2015/8/31,202748,Borrego Springs,0.5375278
2015/9/30,202025,Borrego Springs,-0.3566003
2015/10/31,200908,Borrego Springs,-0.5529019
2015/11/30,198943,Borrego Springs,-0.9780596
2015/12/31,198048,Borrego Springs,-0.4498776
2016/1/31,200041,Borrego Springs,1.0063217
2016/2/29,200869,Borrego Springs,0.4139151
2016/3/31,201434,Borrego Springs,0.2812778
2016/4/30,200520,Borrego Springs,-0.4537466
2016/5/31,200406,Borrego Springs,-0.0568522
2016/6/30,199764,Borrego Springs,-0.3203497
2016/7/31,198832,Borrego Springs,-0.4665505
2016/8/31,198272,Borrego Springs,-0.2816448
2016/9/30,198890,Borrego Springs,0.311693
2016/10/31,200742,Borrego Springs,0.931168
2016/11/30,202923,Borrego Springs,1.0864692
2016/12/31,205136,Borrego Springs,1.0905614
2017/1/31,205180,Borrego Springs,0.0214492
2017/2/28,205817,Borrego Springs,0.3104591
2017/3/31,206600,Borrego Springs,0.380435
2017/4/30,208117,Borrego Springs,0.7342691
2017/5/31,208464,Borrego Springs,0.1667331
2017/6/30,208606,Borrego Springs,0.0681173
2017/7/31,209450,Borrego Springs,0.4045905
2017/8/31,210292,Borrego Springs,0.4020053
2017/9/30,211907,Borrego Springs,0.7679798
2017/10/31,212759,Borrego Springs,0.4020632
2017/11/30,213374,Borrego Springs,0.2890595
2017/12/31,213789,Borrego Springs,0.1944942
2018/1/31,215482,Borrego Springs,0.7919023
2018/2/28,217135,Borrego Springs,0.7671174
2018/3/31,218659,Borrego Springs,0.7018675
2018/4/30,219332,Borrego Springs,0.3077852
2018/5/31,218828,Borrego Springs,-0.2297886
2018/6/30,218699,Borrego Springs,-0.0589504
2018/7/31,217583,Borrego Springs,-0.5102904
2018/8/31,217364,Borrego Springs,-0.1006512
2018/9/30,217119,Borrego Springs,-0.1127142
2018/10/31,218650,Borrego Springs,0.7051433
2018/11/30,220346,Borrego Springs,0.7756689
2018/12/31,220689,Borrego Springs,0.1556643
2019/1/31,219030,Borrego Springs,-0.7517366
2019/2/28,217884,Borrego Springs,-0.523216
2019/3/31,216283,Borrego Springs,-0.7347947
2019/4/30,216051,Borrego Springs,-0.1072669
2019/5/31,216336,Borrego Springs,0.1319133
2019/6/30,218262,Borrego Springs,0.8902818
2019/7/31,220685,Borrego Springs,1.1101337
2019/8/31,223049,Borrego Springs,1.0712101
2019/9/30,223672,Borrego Springs,0.2793108
2019/10/31,223044,Borrego Springs,-0.2807683
2019/11/30,222257,Borrego Springs,-0.3528452
2019/12/31,222443,Borrego Springs,0.0836869
2020/1/31,223760,Borrego Springs,0.5920618
2020/2/29,224469,Borrego Springs,0.3168573
2020/3/31,225410,Borrego Springs,0.4192116
2020/4/30,225389,Borrego Springs,-9.32E-03
2020/5/31,225492,Borrego Springs,0.0456988
2020/6/30,223953,Borrego Springs,-0.6825076
2010/6/30,248973,Boulevard,0
2010/7/31,244390,Boulevard,-1.8407618
2010/8/31,241143,Boulevard,-1.3286141
2010/9/30,242363,Boulevard,0.5059239
2010/10/31,244031,Boulevard,0.6882239
2010/11/30,242263,Boulevard,-0.7244981
2010/12/31,235760,Boulevard,-2.6842729
2011/1/31,231272,Boulevard,-1.9036308
2011/2/28,229826,Boulevard,-0.6252378
2011/3/31,227613,Boulevard,-0.9629024
2011/4/30,225269,Boulevard,-1.0298182
2011/5/31,222084,Boulevard,-1.4138652
2011/6/30,222550,Boulevard,0.2098305
2011/7/31,224088,Boulevard,0.6910807
2011/8/31,224858,Boulevard,0.343615
2011/9/30,223208,Boulevard,-0.7337964
2011/10/31,221514,Boulevard,-0.7589334
2011/11/30,221467,Boulevard,-0.0212176
2011/12/31,221654,Boulevard,0.084437
2012/1/31,222223,Boulevard,0.2567064
2012/2/29,220190,Boulevard,-0.9148468
2012/3/31,219939,Boulevard,-0.1139925
2012/4/30,220275,Boulevard,0.1527696
2012/5/31,225446,Boulevard,2.3475201
